,Unnamed: 0,steamId,title,history_link,required_age,is_free,controller_support,release_date,category.Single-player,category.Multi-player,category.PvP,category.Online PvP,category.Shared/Split Screen PvP,category.Co-op,category.Online Co-op,category.Shared/Split Screen Co-op,category.Shared/Split Screen,category.Steam Achievements,category.Full controller support,category.Steam Trading Cards,category.Steam Cloud,category.Remote Play on TV,category.Remote Play Together,genre.Action,genre.Indie,developer,publisher,supported_language.English,category.Partial Controller Support,genre.RPG,category.Remote Play on Phone,category.Remote Play on Tablet,category.In-App Purchases,genre.Adventure,genre.Simulation,genre.Strategy,genre.Casual,category.For one player,category.For multiple players,category.Cooperative game,category.Cooperative (online),category.Controller (fully),category.Collectible cards,category.Subtitles available,category.Remote Play on the tablet,genre.Action games,genre.Early Access,category.Cross-Platform Multiplayer,category.Steam Leaderboards,category.One player,category.Multiplayer,category.Full compatibility with control,category.Remote Play no celular,category.Remote Play no tablet,category.Remote Play na TV,category.Stats,fullgame,category.Downloadable Content,category.Captions available,category.Steam Workshop,category.Includes level editor,category.LAN Co-op,category.LAN PvP,category.steam cloud,category.MMO,genre.Massively Multiplayer,genre.Sports,category.VR Support,category.Single player,category.PvP in share / split screen,category.Shared/split screen,category.Crossplat multiplayer,category.Steam Achievement,category.Steam Trading Card,category.Steam turn notification,category.Remote Play on your tablet,genre.strategy,category.SteamVR Collectibles,genre.Adventure games,genre.Role-playing games,genre.Racing,category.Valve Anti-Cheat enabled,category.Steam cloud,category.Remote Play on your smartphone,category.Against players,category.Against players (online),genre.Multiplayer games,genre.Simulators,category.Commentary available,category.Cooperation,genre.action,genre.Free to Play,category.Against players (LAN),category.Against players (general screen),category.Cooperative (LAN),category.Co-op (general screen),category.General screen,category.Cross-platform play,category.Steam Turn Notifications,supported_language.Russian,supported_language.German,supported_language.French,supported_language.Italian,genre.Race,category.Partial controller support,genre.simulation,genre.Design & Illustration,genre.Web Publishing,genre.Casual games,genre.Animation & Modeling,genre.Game Development,genre.Accounting,genre.Audio Production,genre.Education,genre.Photo Editing,genre.Software Training,genre.Utilities,genre.Video Production,genre.Violent,number_of_demos,num_of_game_videos,num_of_dlc,num_of_packages_game_is_in,metacritic_score,windows_supported,mac_supported,linux_supported,total_steam_recommendations
23,23,953880,First Class Trouble,https://isthereanydeal.com/game/firstclasstrouble/history/,0,False,,2021-11-01,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,True,Invisible Walls,Versus Evil,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3,7,1,,1,0,0,1795.0
24,24,588650,Dead Cells,https://isthereanydeal.com/game/deadcells/history/,0,False,full,2018-08-06,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,Motion Twin,Motion Twin,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,10,6,1,0.89,1,1,1,80451.0
25,25,489830,The Elder Scrolls V: Skyrim Special Edition,https://isthereanydeal.com/game/elderscrollsvskyrimspecialedition/history/,18,False,,2016-10-27,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,Bethesda Game Studios,Bethesda Softworks,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2,1,6,0.74,1,0,0,92349.0
26,26,286160,Tabletop Simulator,https://isthereanydeal.com/game/tabletopsimulator/history/,0,False,full,2015-06-05,True,True,True,True,True,True,True,True,True,True,True,True,True,False,True,False,True,Berserk Games,Berserk Games,True,False,True,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4,46,3,,1,1,1,29885.0
27,27,361420,ASTRONEER,https://isthereanydeal.com/game/astroneer/history/,0,False,full,2019-02-05,True,True,False,False,False,True,True,False,False,True,True,False,True,True,False,False,True,System Era Softworks,System Era Softworks,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,1,2,,1,0,0,73741.0
28,28,493520,GTFO,https://isthereanydeal.com/game/gtfo/history/,0,False,,2021-12-09,False,True,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False,10 Chambers,10 Chambers,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,2,0.76,1,0,0,24806.0
29,29,255710,Cities: Skylines,https://isthereanydeal.com/game/citiesskylines/history/,0,False,,2015-03-10,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,Colossal Order Ltd.,Paradox Interactive,True,True,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,34,3,0.85,1,1,1,134328.0
30,30,294100,RimWorld,https://isthereanydeal.com/game/rimworld/history/,0,False,,2018-10-17,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,Ludeon Studios,Ludeon Studios,True,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2,5,3,0.87,1,1,1,101658.0
31,31,367520,Hollow Knight,https://isthereanydeal.com/game/hollowknight/history/,0,False,full,2017-02-24,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,Team Cherry,Team Cherry,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,5,2,1,0.87,1,1,1,173702.0
32,32,1252330,DEATHLOOP,https://isthereanydeal.com/game/deathloop/history/,18,False,full,2021-09-13,True,True,True,True,False,False,False,False,False,True,True,False,False,False,False,True,False,Arkane Studios,Bethesda Softworks,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3,2,2,0.86,1,0,0,12776.0
33,33,219990,Grim Dawn,https://isthereanydeal.com/game/grimdawn/history/,0,False,full,2016-02-25,True,True,False,False,False,True,True,False,False,True,True,True,True,True,False,True,True,Crate Entertainment,Crate Entertainment,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2,6,1,0.83,1,0,0,59918.0
34,34,379720,DOOM,https://isthereanydeal.com/game/doom/history/,18,False,,2016-05-12,True,True,False,False,False,True,False,False,False,True,False,True,True,False,False,True,False,id Software,Bethesda Softworks,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,5,1,1,0.85,1,0,0,105015.0
35,35,251570,7 Days to Die,https://isthereanydeal.com/game/viidaystodie/history/,0,False,full,2013-12-13,True,True,True,True,False,True,True,False,False,True,True,True,False,True,False,True,True,The Fun Pimps,The Fun Pimps Entertainment LLC,True,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2,0,2,,1,1,1,139983.0
36,36,460930,Tom Clancy's Ghost Recon Wildlands,https://isthereanydeal.com/game/tomclancysghostreconwildlands/history/,0,False,,2017-03-06,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,Ubisoft Paris,Ubisoft,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4,4,3,,1,0,0,50081.0
37,37,1196590,Resident Evil Village,https://isthereanydeal.com/game/residentevilvillage/history/,18,False,full,2021-05-06,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,"CAPCOM Co., Ltd.","CAPCOM Co., Ltd.",True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,4,5,2,0.83,1,0,0,45766.0
38,38,979690,The Ascent,https://isthereanydeal.com/game/ascent/history/,0,False,full,2021-07-29,True,True,False,False,False,True,True,True,True,True,True,False,True,False,False,True,True,Neon Giant,Curve Games,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3,5,1,,1,0,0,10559.0
39,39,397540,Borderlands 3,https://isthereanydeal.com/game/borderlandsiii/history/,18,False,full,2020-03-13,True,True,False,False,False,True,True,False,False,True,True,True,True,True,False,True,False,Gearbox Software,2K,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,21,2,0.81,1,0,0,71993.0
40,40,1158310,Crusader Kings III,https://isthereanydeal.com/game/crusaderkingsiii/history/,0,False,,2020-09-01,True,True,True,True,False,False,False,False,False,True,False,True,True,False,False,False,False,Paradox Development Studio,Paradox Interactive,True,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,4,2,2,0.91,1,1,1,43827.0
41,41,1222670,The Sims 4,https://isthereanydeal.com/game/simsiv/history/,0,False,,2020-06-18,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,Maxis,Electronic Arts,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,4,50,2,,1,0,0,34645.0
42,42,381210,Dead by Daylight,https://isthereanydeal.com/game/deadbydaylight/history/,0,False,full,2016-06-14,False,True,True,True,False,True,True,False,False,True,True,True,True,True,False,True,False,Behaviour Interactive Inc.,Behaviour Interactive Inc.,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,7,32,1,,1,0,0,408236.0
43,43,1426210,It Takes Two,https://isthereanydeal.com/game/ittakestwo/history/,0,False,full,2021-03-25,False,True,False,False,False,True,True,True,True,True,True,True,False,False,True,True,False,Hazelight,Electronic Arts,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,4,0,1,0.88,1,0,0,55640.0
44,44,848450,Subnautica: Below Zero,https://isthereanydeal.com/game/subnauticabelowzero/history/,0,False,full,2021-05-13,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,Unknown Worlds Entertainment,Unknown Worlds Entertainment,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3,1,2,,1,1,0,56373.0
45,45,488790,South Park The Fractured But Whole,https://isthereanydeal.com/game/southparkfracturedbutwhole/history/,0,False,,2017-10-16,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,Ubisoft San Francisco,Ubisoft,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,6,2,,1,0,0,16026.0
46,46,433340,Slime Rancher,https://isthereanydeal.com/game/slimerancher/history/,0,False,full,2017-08-01,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,Monomi Park,Monomi Park,True,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,5,5,1,0.81,1,1,1,71052.0
47,47,226860,Galactic Civilizations III,https://isthereanydeal.com/game/galacticcivilizationsiii/history/,0,False,,2015-05-14,True,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,True,Stardock Entertainment,Stardock Entertainment,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,3,17,3,0.81,1,0,0,7855.0
48,48,1142710,Total War: WARHAMMER III,https://isthereanydeal.com/game/totalwarwarhammeriii/history/,0,False,,2022-02-17,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,True,False,CREATIVE ASSEMBLY,SEGA,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,1,0,1,,1,1,1,
49,49,916440,Anno 1800,https://isthereanydeal.com/game/annoiviii00/history/,0,False,,2019-04-17,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,Blue Byte,Ubisoft,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,0,0,0,0.81,1,0,0,3437.0
50,50,598550,Huntdown,https://isthereanydeal.com/game/huntdown/history/,0,False,full,2021-05-12,True,True,False,False,False,True,False,True,True,True,True,True,True,True,True,True,True,Easy Trigger Games,Coffee Stain Publishing,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,2,1,1,0.85,1,1,1,1270.0
51,51,412020,Metro Exodus,https://isthereanydeal.com/game/metroexodus/history/,0,False,full,2020-02-14,True,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,4A Games,Deep Silver ,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0,8,3,2,0.85,1,1,1,59863.0
52,52,740130,Tales of Arise,https://isthereanydeal.com/game/talesofarise/history/,0,False,full,2021-09-09,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,True,False,BANDAI NAMCO Studios Inc.,BANDAI NAMCO Entertainment,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,4,26,3,0.84,1,0,0,14356.0
